creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,creative_status,fatigue_day,total_days_active,total_spend_usd,total_impressions,total_clicks,total_conversions,total_revenue_usd,overall_ctr,overall_cvr,overall_ipm,overall_roas,first_7d_ctr,last_7d_ctr,ctr_decay_pct,first_7d_cvr,last_7d_cvr,cvr_decay_pct,peak_rolling_ctr_5,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score
500651,20108,PixelForge,PixelForge Battle,gaming,banner,320,480,en,2026-01-16,fantasy,watch now,Book now,Level up today,Free rewards for new players,purple,urgent,0,0.449,42,0.445,0.64,0.156,0.559,0.709,0,2,0,0,1,1,assets/creative_500651.png,stable,,38,36182.34,11482302,43445,6867,39068.46,0.0037836489581967,0.1580619173667856,0.5980508089754127,1.0797659852845338,0.0079799822998178,0.0018449964498452,-0.7687969245386194,0.1661817708107169,0.1457109283196239,-0.1231834417892289,0.0089179177365186,613792,2885846,23029,3827,1844990,3404,496,0.3299382716049382
500652,20108,PixelForge,PixelForge Battle,gaming,rewarded_video,360,640,en,2026-01-20,reward,watch now,Shop now,Join the arena,No ads in first week,blue,trustworthy,30,0.399,64,0.709,0.511,0.668,0.554,1.0,0,1,0,0,1,0,assets/creative_500652.png,fatigued,10.0,34,31769.64,5946174,45187,8494,47569.34,0.0075993403489369,0.1879744174209396,1.4284815748748692,1.497320712478958,0.0151423345023939,0.0021494386162097,-0.8580510412136293,0.1926883553535066,0.1820695102685624,-0.0551089092304662,0.0160305099687617,226685,1394567,21117,4069,1177982,2532,461,0.6617283950617284
500653,20108,PixelForge,PixelForge Battle,gaming,interstitial,360,640,en,2026-01-17,fantasy,limited offer,Start now,Join the arena,Play with friends tonight,lime,adventurous,12,0.05,32,0.649,0.528,0.489,0.477,0.941,0,2,0,0,0,1,assets/creative_500653.png,stable,,37,37205.72,8490949,39793,6493,37483.65,0.0046865197282423,0.1631694016535571,0.7646966198949021,1.0074700879327156,0.0107955168832198,0.0018334228951914,-0.8301681230251021,0.1653832378223495,0.1514275388507408,-0.0843839989793859,0.012016483736965,457537,2069007,22336,3694,1509199,2767,419,0.4166666666666667
500654,20109,VantaStyle,VantaStyle Outlet,ecommerce,banner,320,480,en,2026-01-12,testimonial,free shipping,Book now,Up to 40% off,Shop bestsellers now,purple,excited,0,0.51,47,0.914,0.54,0.176,0.491,0.392,0,3,1,0,0,0,assets/creative_500654.png,stable,,35,14152.16,3255420,17152,862,33150.17,0.0052687518046826,0.0502565298507462,0.264789182348207,2.342410628483567,0.0081879487394084,0.00247617899516,-0.6975824991133308,0.0466160755768933,0.0506578947368421,0.086704406364749,0.0082769121416961,136558,788598,6457,301,613849,1520,77,0.3932098765432099
500655,20109,VantaStyle,VantaStyle Outlet,ecommerce,interstitial,360,640,it,2026-01-14,discount,new collection,Claim reward,Flash sale live,Shop bestsellers now,black,premium,8,0.62,49,0.945,0.522,0.446,0.591,0.477,1,2,1,1,0,0,assets/creative_500655.png,stable,,33,14774.75,2436596,18422,1124,42906.73,0.0075605475835961,0.0610140049940288,0.4612992880231273,2.904057936682516,0.0122207286475664,0.0031553549559089,-0.7418030424448283,0.0643997939206594,0.0607094133697135,-0.0573042291950885,0.0125579410385231,118259,635314,7764,500,464607,1466,89,0.7052469135802469
500656,20109,VantaStyle,VantaStyle Outlet,ecommerce,banner,320,480,en,2026-01-06,testimonial,new collection,Book now,Up to 40% off,Shop bestsellers now,orange,adventurous,0,0.372,40,0.99,0.821,0.2,0.555,0.686,1,3,1,0,0,1,assets/creative_500656.png,stable,,41,23321.5,5329145,24470,1397,55279.7,0.0045917309437067,0.0570903146710257,0.2621433644609032,2.370332096992046,0.0075854075809769,0.0017909463311555,-0.763895833936859,0.0584096641444311,0.0562659846547314,-0.0367007672634271,0.0083376320626739,426240,1986182,15066,880,654961,1173,66,0.3373456790123457
500657,20109,VantaStyle,VantaStyle Outlet,ecommerce,interstitial,360,640,it,2026-01-10,testimonial,free shipping,Book now,Flash sale live,Only this weekend,blue,trustworthy,12,0.327,52,0.727,0.571,0.322,0.468,0.351,0,0,1,0,0,1,assets/creative_500657.png,stable,,37,18774.99,3059186,22203,1301,50942.17,0.0072578130260794,0.0585956852677566,0.4252765278083777,2.7132994478292662,0.0106903529723991,0.0036520211848178,-0.658381608703963,0.0611769921312202,0.059322033898305,-0.0303211741586832,0.0109510743603929,208019,844032,9023,552,516974,1888,112,0.6666666666666666
500658,20109,VantaStyle,VantaStyle Outlet,ecommerce,rewarded_video,360,640,en,2026-01-04,discount,security,Watch now,New collection drop,Shop bestsellers now,pink,urgent,30,0.641,57,0.786,0.589,0.381,0.762,0.386,1,2,1,1,0,1,assets/creative_500658.png,stable,,43,25825.71,3441650,26914,1984,76070.31,0.0078200862958174,0.0737162814891877,0.5764676826522163,2.945526376622366,0.0112666567580144,0.0025303069229436,-0.775416347787136,0.0741978224552105,0.0755608028335301,0.0183695468845099,0.0118775578831522,387494,1540741,17359,1288,334742,847,64,0.7595679012345679
500659,20109,VantaStyle,VantaStyle Outlet,ecommerce,interstitial,360,640,es,2026-01-18,ugc,free shipping,Order now,New collection drop,Shop bestsellers now,red,calm,8,0.688,69,0.781,0.624,0.229,0.635,0.638,4,1,0,0,0,1,assets/creative_500659.png,stable,,29,13479.0,2201198,19183,1041,39265.630000000005,0.0087147998498999,0.0542667987280404,0.472924289409676,2.913096668892351,0.0116102807708647,0.0054809576048031,-0.5279220448692965,0.0572418572418572,0.0540439806187104,-0.0558660528716815,0.0121805200028829,99728,621432,7215,413,489513,2683,145,0.729320987654321
500660,20110,EarnPath,EarnPath Invest,fintech,interstitial,360,640,de,2026-02-05,product-focus,discover,Start now,Secure & simple,No hidden fees,blue,urgent,8,0.401,48,0.952,0.899,0.331,0.376,0.174,0,0,0,0,0,1,assets/creative_500660.png,stable,,32,15184.3,2531571,14441,1433,139737.75,0.0057043630220128,0.0992313551693096,0.5660516730520297,9.2027785278215,0.009093259545722,0.0029256759552979,-0.6782588311059095,0.1042548900988102,0.0971709717097171,-0.0679480682621138,0.0093909196294681,98584,545349,4959,517,555769,1626,158,0.7790123456790123
500661,20110,EarnPath,EarnPath Invest,fintech,native,320,320,en,2026-01-24,fantasy,save smarter,Watch now,Secure & simple,"Fast signup, instant card",white,trustworthy,0,0.451,46,0.855,0.678,0.214,0.106,0.393,3,0,1,0,0,0,assets/creative_500661.png,stable,,44,22142.84,4594078,17573,1672,161905.39,0.0038251418456543,0.0951459625561941,0.3639468028187593,7.31186198337702,0.0063783878741125,0.001880183596354,-0.7052258919554032,0.0959166566878218,0.0813439434129089,-0.1519309969523065,0.0066975438795434,217173,1309265,8351,801,601537,1131,92,0.4861111111111111
500662,20110,EarnPath,EarnPath Invest,fintech,banner,320,480,pt,2026-01-19,feature-focus,cashback,Shop now,Earn cashback daily,"Fast signup, instant card",black,playful,0,0.461,39,0.99,0.706,0.318,0.564,0.473,1,2,0,0,0,1,assets/creative_500662.png,stable,,49,32675.08,7588738,25513,2301,218116.42,0.0033619555715324,0.0901893152510484,0.3032124709009587,6.6753140313658,0.0057724184231007,0.0017061518962659,-0.7044303147813957,0.0912584053794428,0.0849206349206349,-0.0694486215538846,0.0062963348567366,634365,2524765,14574,1330,738504,1260,107,0.3799382716049382
500663,20110,EarnPath,EarnPath Invest,fintech,interstitial,360,640,pt,2026-02-01,combo,save smarter,Learn more,Track every euro,Built for peace of mind,white,excited,5,0.574,69,0.803,0.872,0.352,0.873,0.226,1,2,0,0,0,0,assets/creative_500663.png,stable,,36,14638.14,2441705,14249,1242,119666.53,0.0058356762999625,0.0871640115095796,0.5086609561761146,8.174981930764428,0.0092080861559788,0.0029448793037385,-0.6801855180485648,0.0944944944944945,0.0773234200743494,-0.1817150778148825,0.0095821421448042,96178,542458,4995,472,456725,1345,104,0.7558641975308643
500664,20110,EarnPath,EarnPath Invest,fintech,native,320,320,de,2026-01-20,trust,new collection,Book now,Earn cashback daily,No hidden fees,blue,adventurous,0,0.684,18,0.887,0.828,0.254,0.05,0.468,2,2,0,0,0,0,assets/creative_500664.png,stable,,48,26078.7,5414606,19285,1861,179121.06,0.0035616626583725,0.096499870365569,0.34369998481884,6.868481174291663,0.006214431708881,0.0018117390030106,-0.708462641817831,0.0999596936719064,0.0900735294117647,-0.0989015061669829,0.0065801649914987,298918,1596928,9924,992,600528,1088,98,0.4407407407407407
500665,20110,EarnPath,EarnPath Invest,fintech,banner,320,480,pt,2026-02-02,trust,security,Try for free,Save with confidence,Built for peace of mind,purple,excited,0,0.633,47,0.856,0.864,0.132,0.367,0.451,1,2,0,0,0,0,assets/creative_500665.png,stable,,35,17492.81,4043689,16051,1357,130807.72,0.003969395272485,0.0845430191265341,0.3355846604424821,7.477799164342378,0.0068108495638666,0.0017573549385117,-0.7419771319227286,0.0872408293460925,0.0856313497822931,-0.0184486962797473,0.0069898241609545,173827,920590,6270,547,784133,1378,118,0.482716049382716
500666,20111,CloudRoute,CloudRoute Travel,travel,interstitial,360,640,en,2026-01-08,family,escape,Watch now,Book your next trip,Hotels + flights in one tap,orange,calm,0,0.269,46,0.853,0.255,0.042,0.617,0.646,0,1,1,1,0,0,assets/creative_500666.png,stable,,60,44438.61,9001258,44149,2129,296539.02,0.0049047588681493,0.0482230628100296,0.2365224949668146,6.673003948593352,0.0102144976144146,0.0018734427828814,-0.8165898261860972,0.0490371031303442,0.0485003190810465,-0.0109464877619476,0.0119662637003327,428440,2633316,26898,1319,836428,1567,76,0.4490740740740741
500667,20111,CloudRoute,CloudRoute Travel,travel,rewarded_video,360,640,en,2026-01-08,minimalist,late-night,Start now,Last-minute savings,Hotels + flights in one tap,white,trustworthy,10,0.452,75,0.701,0.42,0.29,0.877,0.688,0,0,0,1,0,0,assets/creative_500667.png,fatigued,10.0,60,41930.05,6964014,46257,2312,328412.52999999997,0.0066422899207267,0.049981624402793,0.3319924399922229,7.832390612460514,0.0131774453334674,0.0017525146906083,-0.8670064912993862,0.0512530486727227,0.0319488817891373,-0.3766442657265617,0.0146331308229205,357271,2146926,28291,1450,714402,1252,40,0.6768518518518518
500668,20111,CloudRoute,CloudRoute Travel,travel,rewarded_video,360,640,en,2026-01-18,wanderlust,limited offer,Order now,Escape this weekend,Hotels + flights in one tap,orange,adventurous,6,0.231,76,0.783,0.566,0.435,0.531,0.848,1,2,1,0,0,0,assets/creative_500668.png,fatigued,13.0,50,28997.79,4802180,30196,1610,232490.6,0.0062879775435323,0.0533183203073254,0.3352644007513254,8.017528232323912,0.0140605880324776,0.0018239097993699,-0.8702821108792188,0.0544283104144629,0.0521739130434782,-0.0414195728990629,0.0144007767762615,135193,739585,10399,566,693565,1265,66,0.6672839506172838
500669,20111,CloudRoute,CloudRoute Travel,travel,native,320,320,en,2026-01-20,family,discover,Order now,Dream destinations await,Flexible booking options,blue,premium,0,0.551,64,0.873,0.731,0.261,0.712,0.432,1,1,1,0,0,1,assets/creative_500669.png,stable,,48,28408.61,7308625,32845,1788,250897.2,0.0044940053703672,0.0544375095143857,0.2446424601070652,8.831730943541412,0.0106997822578843,0.0018280054183343,-0.8291548954664658,0.0574204946996466,0.0541297246850209,-0.0573100254854804,0.0114614184819754,196301,1163762,12452,715,1172316,2143,116,0.4580246913580246
500670,20111,CloudRoute,CloudRoute Travel,travel,native,320,320,en,2026-01-15,discount,discover,Learn more,Fly smarter,Special fares today,blue,trustworthy,0,0.537,69,0.867,0.331,0.341,0.694,0.503,1,1,0,1,0,1,assets/creative_500670.png,stable,,53,33657.94,8531828,41759,2085,303161.85,0.0048944962322259,0.0499293565458942,0.2443790474913465,9.00714214833112,0.0111222298384013,0.0018288189029905,-0.8355708405992277,0.0495085328348308,0.0521305530371713,0.0529609756582369,0.0115940236141464,320876,1490978,16583,821,1206243,2206,115,0.4916666666666666
500671,20111,CloudRoute,CloudRoute Travel,travel,interstitial,360,640,ja,2026-01-15,discount,book now,Order now,Dream destinations await,Flexible booking options,purple,excited,0,0.284,47,0.957,0.447,0.403,0.507,0.62,0,2,1,1,0,1,assets/creative_500671.png,stable,,53,31642.98,6392351,31447,1605,232127.81,0.0049194732892483,0.0510382548414793,0.2510813314225079,7.335839102385426,0.0120529693425899,0.0018714157060729,-0.8447340524247257,0.0519675578251727,0.0506883604505632,-0.0246153067056363,0.012622372066352,202532,1104790,13316,692,853899,1598,81,0.4765432098765432
500672,20112,SnapMeal,SnapMeal Express,food_delivery,native,320,320,pt,2026-01-20,trust,exclusive,Shop now,Hungry? We got you,Fresh favorites nearby,yellow,trustworthy,0,0.618,57,0.86,0.494,0.463,0.473,0.566,1,3,1,1,0,0,assets/creative_500672.png,underperformer,,56,72931.61,19082679,59501,5414,98420.03,0.0031180632446838,0.0909900673938253,0.2837127847719914,1.3494838520635977,0.0048149930943147,0.0018263117360644,-0.6207031453023528,0.0922087026187972,0.0862643465383191,-0.0644663238030021,0.0076669880488037,1357215,8295339,39942,3683,1478937,2701,233,0.1160493827160493
500673,20112,SnapMeal,SnapMeal Express,food_delivery,rewarded_video,360,640,pt,2026-01-31,urgency,late-night,Shop now,Dinner in minutes,Free delivery over $15,purple,premium,30,0.756,84,0.799,0.526,0.176,0.117,0.471,2,3,1,0,0,0,assets/creative_500673.png,stable,,45,31785.32,5395008,26840,2464,45248.4,0.0049749694532427,0.0918032786885245,0.4567185071829365,1.4235628271164174,0.0111840681790952,0.0017557613854553,-0.8430122780602205,0.0942521384603085,0.1009358288770053,0.0709128782209158,0.0116475681658087,218927,1118466,12509,1179,852052,1496,151,0.3999999999999999
500674,20112,SnapMeal,SnapMeal Express,food_delivery,banner,320,480,pt,2026-02-06,celebrity,fast,Book now,2-for-1 tonight,Late-night deals available,yellow,urgent,0,0.673,60,0.828,0.584,0.39,0.33,0.755,1,1,0,1,0,1,assets/creative_500674.png,underperformer,,39,31135.26,8993395,31108,2309,42903.59,0.0034589829536009,0.0742252796708242,0.256743977107644,1.3779743609014343,0.0085911121866427,0.0017803127086303,-0.7927727318706904,0.0772326156018355,0.0747354497354497,-0.0323330479866129,0.0094612409822057,301285,1648797,14165,1094,1698578,3024,226,0.1135802469135802
500675,20112,SnapMeal,SnapMeal Express,food_delivery,native,320,320,en,2026-01-30,discount,free delivery,Get offer,"Your cravings, delivered",Free delivery over $15,black,adventurous,0,0.648,52,0.794,0.386,0.307,0.435,0.402,0,2,0,1,0,1,assets/creative_500675.png,stable,,46,37906.03,9800371,41473,3764,68496.59,0.0042317785724642,0.0907578424517155,0.3840670929702559,1.807010388584613,0.0094441313565355,0.0018514179590416,-0.8039610114316698,0.0927990496207621,0.0854037267080745,-0.0796917957986611,0.0101891989340446,461219,2317418,21886,2031,1391366,2576,220,0.345679012345679
500676,20112,SnapMeal,SnapMeal Express,food_delivery,interstitial,360,640,en,2026-02-06,urgency,challenge,Order now,Hungry? We got you,Free delivery over $15,yellow,excited,0,0.516,46,0.804,0.627,0.143,0.323,0.593,2,2,1,1,0,1,assets/creative_500676.png,stable,,39,28778.03,5976209,28755,2712,49261.88,0.0048115787115209,0.0943140323422013,0.4537993902154359,1.711787776995159,0.0114040883995068,0.0017341795197628,-0.8479335253278258,0.0960089757974034,0.1071049840933192,0.1155726139536201,0.0124896340933681,196917,1094169,12478,1198,1087546,1886,202,0.4246913580246914
500677,20112,SnapMeal,SnapMeal Express,food_delivery,interstitial,360,640,fr,2026-01-27,product-focus,fast,Order now,"Your cravings, delivered",Late-night deals available,yellow,playful,5,0.536,46,0.669,0.505,0.201,0.615,0.631,1,2,1,0,0,0,assets/creative_500677.png,stable,,49,44021.24,9183828,46487,4068,76302.45999999999,0.0050618326040078,0.0875083356637339,0.4429525465851495,1.7333101021234294,0.010448293685107,0.0018309193204933,-0.8247637963026293,0.0910434410609419,0.0859266140269391,-0.0562020390966738,0.0111567477917657,507452,2460976,25713,2341,1175912,2153,185,0.4450617283950617
500678,20113,MoonScreen,MoonScreen Play,entertainment,interstitial,360,640,es,2026-01-16,celebrity,cashback,Start now,Exclusive tonight,Cancel anytime,blue,calm,12,0.379,12,0.586,0.573,0.293,0.794,0.595,3,1,0,0,0,0,assets/creative_500678.png,stable,,42,28523.91,6844045,32035,2608,60099.87,0.0046807114798339,0.0814109567660371,0.3810611999190537,2.106999706561969,0.0087952797560105,0.0017800950915313,-0.7976079055001228,0.0840600911494964,0.086021505376344,0.0233334772782887,0.0095449441409892,395198,2020743,17773,1494,1044888,1860,160,0.4212962962962963
500679,20113,MoonScreen,MoonScreen Play,entertainment,interstitial,360,640,en,2026-01-24,drama,trending,Try for free,Exclusive tonight,Cancel anytime,red,calm,0,0.494,48,0.754,0.651,0.5,0.673,0.515,2,0,0,0,0,0,assets/creative_500679.png,fatigued,11.0,34,22402.62,5494445,30684,2628,58495.52,0.0055845494858898,0.0856472428627297,0.4783012660969397,2.611101737207523,0.0100813910469848,0.0021022933720905,-0.791467927164744,0.0895702559150169,0.0736071573810492,-0.178218744279499,0.0103451237348031,236303,1232568,12426,1113,1169675,2459,181,0.6092592592592593
500680,20113,MoonScreen,MoonScreen Play,entertainment,rewarded_video,360,640,es,2026-01-21,ugc,book now,Book now,Binge starts now,Start free today,blue,premium,30,0.189,46,0.753,0.511,0.475,0.918,0.665,0,0,0,0,0,0,assets/creative_500680.png,fatigued,11.0,37,23173.36,4584441,28715,2691,61754.46,0.0062635771733129,0.0937140867142608,0.5869854143613147,2.664890201507248,0.0115327488785653,0.0021352826712904,-0.8148505014915308,0.0934501142421934,0.0850052798310454,-0.0903672989554799,0.0119450336044961,239548,1138497,13130,1227,887002,1894,161,0.6987654320987655
500681,20113,MoonScreen,MoonScreen Play,entertainment,interstitial,360,640,en,2026-01-26,trailer,2-for-1,Get offer,Exclusive tonight,New hits every week,blue,calm,5,0.228,35,0.742,0.414,0.436,0.893,0.638,2,1,0,0,0,1,assets/creative_500681.png,stable,,32,19915.68,4852551,29212,2532,57269.69,0.0060199264263271,0.0866767082021087,0.5217874062529173,2.8756080635961214,0.0107705010692359,0.0023557179699816,-0.7812805592944625,0.0822249093107617,0.0889748549323017,0.0820912504266697,0.0110403227784454,207320,1151757,12405,1020,1097330,2585,230,0.6694444444444444
500682,20113,MoonScreen,MoonScreen Play,entertainment,interstitial,360,640,en,2026-01-17,drama,exclusive,Order now,Stream the hype,New hits every week,orange,excited,5,0.269,26,0.795,0.633,0.283,0.696,0.661,2,1,0,0,0,1,assets/creative_500682.png,stable,,41,28195.99,6877684,32474,2907,63911.55,0.0047216475778765,0.0895177680606023,0.4226713527402538,2.2666893412857645,0.0092936235445482,0.0018024425707764,-0.8060559950447077,0.0912541067180242,0.0829170829170829,-0.0913605327013148,0.0100932619899005,372239,1899582,17654,1611,1110715,2002,166,0.4712962962962963
500683,20113,MoonScreen,MoonScreen Play,entertainment,rewarded_video,360,640,es,2026-01-16,drama,exclusive,Shop now,A new season drops,New hits every week,orange,excited,15,0.134,50,0.944,0.358,0.619,0.871,0.754,3,2,0,0,0,1,assets/creative_500683.png,fatigued,10.0,42,30119.01,5966704,35070,3544,79860.99,0.0058776168551347,0.1010550327915597,0.5939627640318674,2.651514442207762,0.0106095191965826,0.0018436633601704,-0.826225550280896,0.1024229669202957,0.0955154338963308,-0.0674412510364034,0.0112791359707389,377056,1746639,18531,1898,931298,1717,164,0.6768518518518519
500684,20114,NeonArena,NeonArena Quest,gaming,interstitial,360,640,pt,2026-01-12,gameplay,new collection,Order now,Unlock rare gear,Free rewards for new players,lime,trustworthy,12,0.111,52,0.717,0.632,0.352,0.721,0.925,0,1,0,0,1,0,assets/creative_500684.png,stable,,56,28860.77,10001063,53026,9092,50269.63,0.0053020363935313,0.1714630558593897,0.909103362312586,1.741797949257764,0.0103934873658075,0.001796837565884,-0.8271188964163014,0.1751866445458316,0.1646376811594203,-0.060215568451347,0.0126794214610628,666076,3711555,38576,6758,960020,1725,284,0.5604938271604939
500685,20114,NeonArena,NeonArena Quest,gaming,rewarded_video,360,640,pt,2026-01-24,competitive,cashback,Install now,Beat your rivals,Play with friends tonight,purple,urgent,20,0.157,44,0.674,0.428,0.583,0.99,0.97,0,3,1,0,0,1,assets/creative_500685.png,top_performer,,44,14618.09,4212657,43974,7567,41471.81,0.0104385427059454,0.1720789557465775,1.796253528355145,2.837019747449906,0.0187643583626144,0.0042166601275621,-0.7752835430832927,0.1737753222836096,0.1612361437688948,-0.0721574176927734,0.0194825204436497,153468,723446,13575,2359,706009,2977,480,0.8506172839506173
500686,20114,NeonArena,NeonArena Quest,gaming,playable,360,640,es,2026-01-16,reward,last-minute deal,Shop now,Unlock rare gear,No ads in first week,purple,urgent,15,0.29,43,0.899,0.676,0.065,0.668,0.861,0,1,0,0,1,0,assets/creative_500686.png,fatigued,13.0,52,19926.85,5136004,49549,10247,57027.39,0.0096473834521935,0.2068053845688106,1.9951308449136724,2.86183666761179,0.0172882832592643,0.0024686706208706,-0.8572055661138154,0.213049100997038,0.2105263157894736,-0.0118413323302382,0.0178741173454477,308602,1386546,23971,5107,615716,1520,320,0.8533950617283951
500687,20114,NeonArena,NeonArena Quest,gaming,playable,360,640,pt,2026-01-25,fantasy,power-up,Start now,Beat your rivals,Free rewards for new players,lime,excited,15,0.374,50,0.775,0.335,0.291,0.497,0.643,1,0,0,1,1,0,assets/creative_500687.png,fatigued,12.0,43,13843.73,3589475,30229,5754,32835.159999999996,0.0084215658278717,0.1903470177643984,1.6030199402419574,2.3718434265909547,0.0187654558713144,0.0021925586184606,-0.8831598532166587,0.1928741092636579,0.1837037037037037,-0.0475460682357233,0.0192137823022709,107601,560871,10525,2030,615719,1350,248,0.7981481481481483
500688,20114,NeonArena,NeonArena Quest,gaming,interstitial,360,640,pt,2026-01-18,reward,challenge,Try for free,Beat your rivals,No ads in first week,blue,premium,0,0.108,12,0.617,0.581,0.312,0.489,1.0,0,1,0,0,0,1,assets/creative_500688.png,fatigued,10.0,50,20465.48,7169229,47534,7832,43563.27,0.0066302806061851,0.1647662725627971,1.0924466215265267,2.1286219526734773,0.0141473417703648,0.0018430878261076,-0.8697219692558464,0.1667775467775467,0.1526881720430107,-0.0844800454663653,0.015250132445319,298481,1699966,24050,4011,1009176,1860,284,0.7049382716049383
500689,20114,NeonArena,NeonArena Quest,gaming,playable,360,640,pt,2026-01-25,fantasy,power-up,Try for free,Unlock rare gear,No ads in first week,purple,playful,15,0.222,33,0.767,0.38,0.737,0.583,0.859,2,2,0,1,0,0,assets/creative_500689.png,fatigued,11.0,43,14449.75,3737833,30143,5328,29719.8,0.0080642982177106,0.1767574561258003,1.4254248384023578,2.05676914825516,0.0186366463412728,0.0019044083582702,-0.8978137845513169,0.1821230924031527,0.1814580031695721,-0.0036518665744397,0.019516602925476,108340,639922,11926,2172,662673,1262,229,0.7527777777777778
500690,20115,ThreadMark,ThreadMark Market,ecommerce,interstitial,360,640,en,2026-01-27,celebrity,new collection,Order now,Up to 40% off,Free shipping over $25,teal,playful,0,0.543,48,0.801,0.656,0.523,0.73,0.535,2,2,1,1,0,0,assets/creative_500690.png,stable,,49,28686.02,6665971,30051,1736,67039.8,0.004508120422366,0.0577684602841835,0.2604271755757713,2.3370199142299977,0.0115780496877695,0.0017558417945316,-0.8483473605760736,0.060497308382466,0.0553883202889825,-0.0844498413249115,0.0117829802471764,197278,1010792,11703,708,945985,1661,92,0.3228395061728394
500691,20115,ThreadMark,ThreadMark Market,ecommerce,native,320,320,es,2026-01-17,ugc,new collection,Get offer,Flash sale live,Shop bestsellers now,black,urgent,0,0.56,48,0.858,0.566,0.392,0.714,0.657,2,1,1,0,0,0,assets/creative_500691.png,stable,,59,40303.39,11748644,46024,2617,101310.03,0.0039173882534869,0.0568616374065704,0.2227491104505337,2.5136850771113797,0.0083277253478931,0.0017848741252996,-0.7856708704074621,0.0591267305644302,0.0581125058112505,-0.0171534049574154,0.0089547874461395,641936,2818897,23475,1388,1205127,2151,125,0.2746913580246913
500692,20115,ThreadMark,ThreadMark Market,ecommerce,playable,360,640,de,2026-01-22,discount,limited offer,Try for free,Your next favorite pick,Shop bestsellers now,pink,urgent,20,0.529,71,0.923,0.643,0.469,0.259,0.393,0,3,1,1,0,0,assets/creative_500692.png,stable,,54,32664.12,5616886,28470,1890,73898.16,0.0050686447971349,0.0663856691253951,0.3364853764167548,2.2623649435527424,0.0124293668903918,0.0017894042646735,-0.8560341584206672,0.0674678823041856,0.063063063063063,-0.0652876463687274,0.0126158715803753,208318,970685,12065,814,682350,1221,77,0.4351851851851852
500693,20115,ThreadMark,ThreadMark Market,ecommerce,native,320,320,en,2026-01-14,discount,late-night,Learn more,Up to 40% off,Only this weekend,white,calm,0,0.819,51,0.918,0.475,0.169,0.637,0.264,1,3,1,1,0,1,assets/creative_500693.png,stable,,62,44211.67,12832702,44720,2756,106025.82,0.0034848467610328,0.0616279069767441,0.2147638120171418,2.3981410338039706,0.0061155880502153,0.0018200618033959,-0.7023897312161427,0.0630672562252734,0.0556756756756756,-0.1172015557993416,0.0072215685629558,1290842,4918415,30079,1897,1016449,1850,103,0.2277777777777777
500694,20115,ThreadMark,ThreadMark Market,ecommerce,banner,320,480,en,2026-01-20,ugc,limited offer,Order now,Flash sale live,Shop bestsellers now,lime,urgent,0,0.674,30,0.767,0.716,0.317,0.542,0.434,0,2,0,1,0,0,assets/creative_500694.png,underperformer,,56,34662.36,11310761,35172,1649,63940.48,0.0031096050920004,0.0468838849084499,0.1457903672440784,1.8446660873639305,0.0071176660614229,0.0017719933977119,-0.7510429145705508,0.0499561787905346,0.0492505353319057,-0.0141252488823773,0.0078083544568783,401053,2244275,15974,798,1317725,2335,115,0.1253086419753086
500695,20115,ThreadMark,ThreadMark Market,ecommerce,banner,320,480,de,2026-01-26,ugc,before/after,Install now,Up to 40% off,Only this weekend,blue,calm,0,0.58,56,0.913,0.596,0.397,0.383,0.761,1,3,0,1,0,1,assets/creative_500695.png,underperformer,,50,26754.6,8640102,28626,1405,54568.49,0.0033131553308051,0.0490812548033256,0.1626138209942429,2.039592817683688,0.0083469000219201,0.0018525561911858,-0.7780545847774873,0.052621225533589,0.0442271880819366,-0.1595180911606536,0.008801840868185,241053,1218057,10167,535,1159479,2148,95,0.1657407407407407
500696,20116,CoinBridge,CoinBridge Cash,fintech,banner,320,480,en,2026-02-04,testimonial,limited offer,Order now,"Your money, clearer",Built for peace of mind,black,premium,0,0.138,25,0.899,0.726,0.174,0.399,0.481,2,2,1,0,0,0,assets/creative_500696.png,stable,,32,15912.9,2270805,9139,862,82448.22,0.004024563976211,0.0943210416894627,0.3796010665821152,5.181219010991083,0.006182370567671,0.0021866807102705,-0.6463038431075039,0.0999663412992258,0.0933682373472949,-0.0660032553575311,0.0065021030770037,95814,480560,2971,297,524082,1146,107,0.4657407407407407
500697,20116,CoinBridge,CoinBridge Cash,fintech,banner,320,480,en,2026-01-31,feature-focus,earn more,Start now,Earn cashback daily,No hidden fees,lime,adventurous,0,0.251,55,0.887,0.573,0.08,0.885,0.336,1,2,1,0,0,0,assets/creative_500697.png,stable,,36,18498.66,2618665,11962,1144,111344.0,0.0045679764307385,0.0956361812405952,0.4368638218328805,6.019030567619493,0.0068717293134806,0.0024545093038243,-0.6428105369329317,0.092553931802366,0.0997605746209098,0.0778642536108826,0.0072185366971511,119709,627353,4311,399,510489,1253,125,0.5697530864197531
