creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,creative_status,fatigue_day,total_days_active,total_spend_usd,total_impressions,total_clicks,total_conversions,total_revenue_usd,overall_ctr,overall_cvr,overall_ipm,overall_roas,first_7d_ctr,last_7d_ctr,ctr_decay_pct,first_7d_cvr,last_7d_cvr,cvr_decay_pct,peak_rolling_ctr_5,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score,n_observed_distinct_days,first_7d_ipm,first_7d_revenue_usd,first_7d_roas,first_7d_spend_usd,last_7d_ipm,last_7d_revenue_usd,last_7d_roas,last_7d_spend_usd
500441,20073,VantaStyle,VantaStyle Club,ecommerce,native,320,320,en,2026-01-12,minimalist,new collection,Claim reward,New collection drop,Free shipping over $25,blue,playful,0,0.291,74,0.79,0.695,0.308,0.38,0.723,2,1,0,0,0,1,assets/creative_500441.png,stable,,40,32339.14,6531316,28446,1598,62580.65,0.0043553244093533,0.0561766153413485,0.2446673840310283,1.9351364940440592,0.008127316120521522,0.0018004284231138213,-0.778471958465141,0.00047242082110869165,0.00010075390202340119,-0.7867284896822522,0.0083820129490459,269466,1549466.0,12593.0,732.0,1141395.0,2055.0,115.0,0.2567901234567901,40,0.47242082110869166,28892.17,3.7265793886237586,7752.999999999999,0.10075390202340119,4391.61,0.7999639328495234,5489.76
500442,20073,VantaStyle,VantaStyle Club,ecommerce,banner,320,480,it,2026-01-05,discount,last-minute deal,Order now,Limited stock,Shop bestsellers now,lime,playful,0,0.731,53,0.819,0.65,0.515,0.395,0.529,1,2,1,1,0,1,assets/creative_500442.png,underperformer,,47,41931.75,9400171,27198,1483,57985.52,0.0028933516209439,0.0545260680932421,0.1577630875012805,1.3828547580294168,0.005691196532873828,0.001783010623492338,-0.6867072480816282,0.0003226310640457395,8.63017360055032e-05,-0.7325064272383016,0.0072760573913525,455066,2591195.0,14747.0,836.0,1193487.0,2128.0,103.0,0.053395061728395,47,0.3226310640457395,32753.750000000004,2.8239058725344304,11598.740000000002,0.08630173600550321,3862.8199999999997,0.7220764169283683,5349.6
500443,20073,VantaStyle,VantaStyle Club,ecommerce,banner,320,480,en,2026-01-14,ugc,limited offer,Install now,New collection drop,Only this weekend,lime,trustworthy,0,0.762,76,0.914,0.568,0.318,0.41,0.488,1,2,0,0,0,0,assets/creative_500443.png,underperformer,,38,34716.78,7838896,26283,1140,44565.39,0.003352895611831,0.0433740440588973,0.1454286419924438,1.2836844315630656,0.006728915858910139,0.0017548837491114747,-0.7392026017404076,0.0002948139974695132,7.684543575056562e-05,-0.7393426485507621,0.0073541462775048,309796,1872367.0,12599.0,552.0,1353366.0,2375.0,104.0,0.0601851851851851,38,0.2948139974695132,21666.449999999997,2.6643740523444057,8131.91,0.07684543575056563,4006.039999999999,0.6643064070270511,6030.41
500444,20074,EarnPath,EarnPath Bank,fintech,native,320,320,en,2026-01-07,drama,save smarter,Start now,Track every euro,Built for peace of mind,lime,excited,0,0.503,86,0.829,0.83,0.334,0.312,0.25,1,0,0,0,0,0,assets/creative_500444.png,stable,,49,52118.27,12291429,35131,3573,342581.84,0.0028581705186597,0.1017050468247416,0.2906903664333903,6.573162155996352,0.004822484249210408,0.0017206440167165243,-0.6432038078717939,0.0005018386674318201,0.00017518204829383076,-0.6509195889780035,0.0059635065653577,756328,4262326.0,20555.0,2139.0,1347170.0,2318.0,236.0,0.3469135802469136,49,0.5018386674318202,205811.44,11.551933381940806,17816.190000000002,0.17518204829383074,22370.609999999997,3.859923286763601,5795.610000000001
500445,20074,EarnPath,EarnPath Bank,fintech,interstitial,360,640,es,2026-01-13,testimonial,save smarter,Shop now,"Your money, clearer",Built for peace of mind,blue,excited,8,0.4,39,0.99,0.98,0.324,0.415,0.14,2,2,0,0,0,1,assets/creative_500445.png,stable,,43,40379.34,7679887,28157,3023,292628.58,0.0036663299863656,0.1073622900166921,0.3936255832930875,7.246987692220824,0.007536481416531157,0.0017596884630584149,-0.7665106080937764,0.0008279395040865563,0.0001763928676222411,-0.7869495696828107,0.0081552985791554,411533,1881780.0,14182.0,1558.0,1179186.0,2075.0,208.0,0.4966049382716049,43,0.8279395040865564,149772.16999999998,15.39752319053195,9727.029999999999,0.1763928676222411,20127.91,3.230290852657443,6230.99
500446,20074,EarnPath,EarnPath Bank,fintech,banner,320,480,en,2026-01-05,testimonial,free shipping,Shop now,Earn cashback daily,"Fast signup, instant card",orange,trustworthy,0,0.47,71,0.92,0.95,0.167,0.361,0.394,0,1,0,0,0,0,assets/creative_500446.png,stable,,51,61610.19,16477549,41784,3756,362318.85,0.0025358140339925,0.0898908673176335,0.2279465228718178,5.880826694415323,0.003666346498612989,0.0017945223511920893,-0.5105420745499716,0.00034535153607725803,0.0001361539791807015,-0.6057525015604891,0.0047519084017495,1566485,6512205.0,23876.0,2249.0,1549716.0,2781.0,211.0,0.2805555555555555,51,0.34535153607725805,215663.11000000002,8.971780027739483,24037.94,0.1361539791807015,20142.989999999998,3.47659171989803,5793.89
500447,20074,EarnPath,EarnPath Bank,fintech,native,320,320,es,2026-01-15,minimalist,new collection,Claim reward,Track every euro,No hidden fees,orange,playful,0,0.273,12,0.889,0.766,0.117,0.469,0.38,1,0,0,0,0,0,assets/creative_500447.png,stable,,41,34365.78,8185332,30389,3155,300161.54,0.0037126166660069,0.1038204613511468,0.385445575084798,8.734314774755585,0.007087543076156493,0.001834418245952775,-0.7411771291910704,0.0007372440213754253,0.00019842959162204933,-0.7308495072610384,0.0072042643065473,394417,1719919.0,12190.0,1268.0,1421159.0,2607.0,282.0,0.5175925925925925,41,0.7372440213754252,115785.67000000001,16.074042761134873,7203.27,0.19842959162204934,27834.74,4.60423855256672,6045.459999999999
500448,20074,EarnPath,EarnPath Bank,fintech,banner,320,480,en,2026-01-17,feature-focus,trending,Shop now,Earn cashback daily,Built for peace of mind,black,trustworthy,0,0.234,44,0.99,0.863,0.39,0.745,0.232,2,1,0,0,0,0,assets/creative_500448.png,stable,,39,32578.67,8767432,28787,2551,244784.32,0.0032834015707221,0.0886163893424115,0.2909631919586031,7.513637603990587,0.006697131074033924,0.0018347680288179206,-0.7260367150447941,0.0006119578251075297,0.00018347680288179205,-0.7001806409623856,0.0071811903254366,304885,1772998.0,11874.0,1085.0,1575131.0,2890.0,289.0,0.3867283950617284,39,0.6119578251075297,102277.04000000001,15.133299104375142,6758.41,0.18347680288179205,29038.08,4.974744307961145,5837.1
500449,20074,EarnPath,EarnPath Bank,fintech,interstitial,360,640,es,2026-01-18,trust,new collection,Shop now,Track every euro,Built for peace of mind,orange,trustworthy,0,0.697,67,0.877,0.825,0.114,0.574,0.246,0,2,0,0,0,0,assets/creative_500449.png,stable,,38,28638.71,5490703,23644,2216,222027.0,0.0043061881147095,0.0937235662324479,0.4035913069783596,7.752688581294339,0.008129303077139244,0.00172440071845049,-0.7878784070310099,0.0008149501194323451,0.00013448532466251654,-0.8349772317891155,0.0082525068310752,204948,1138720.0,9257.0,928.0,1003827.0,1731.0,135.0,0.5638888888888889,38,0.8149501194323452,92730.83,15.668173262458561,5918.42,0.13448532466251653,13648.07,2.6448312882246694,5160.280000000001
500450,20075,CloudRoute,CloudRoute Getaway,travel,rewarded_video,360,640,en,2026-01-26,wanderlust,escape,Shop now,Last-minute savings,Flexible booking options,purple,adventurous,20,0.731,30,0.734,0.59,0.28,0.722,0.512,3,1,0,1,0,0,assets/creative_500450.png,top_performer,,44,23838.15,2339986,18886,1191,170029.52,0.0080709884589053,0.0630625860425712,0.5089774041383154,7.132664237786908,0.014079828884261309,0.0034824186980775738,-0.7526661206820286,0.00093755594711996,0.0002074167876597928,-0.7787686289048157,0.0145289420956715,75197,424508.0,5977.0,398.0,366412.0,1276.0,76.0,0.8172839506172839,44,0.93755594711996,59082.66,13.765828358939233,4291.98,0.20741678765979282,10925.710000000001,2.900974982874075,3766.2200000000003
500451,20075,CloudRoute,CloudRoute Getaway,travel,interstitial,360,640,en,2026-01-17,urgency,new collection,Order now,Escape this weekend,Flexible booking options,teal,urgent,5,0.327,59,0.833,0.739,0.248,0.59,0.417,0,1,0,0,0,1,assets/creative_500451.png,stable,,53,27398.15,3323421,17575,927,130943.1,0.0052882255964561,0.0527453769559032,0.2789294525129377,4.779267943273542,0.01138827997702416,0.0016930281535366416,-0.8513359210563559,0.0005743960050171732,0.00011351258661372632,-0.802379219872303,0.0117281224128325,151142,682456.0,7772.0,392.0,414051.0,701.0,47.0,0.4694444444444444,53,0.5743960050171733,55797.03,9.976207802238868,5593.009999999999,0.11351258661372632,6624.41,1.9173678345562164,3454.95
500452,20075,CloudRoute,CloudRoute Getaway,travel,interstitial,360,640,ja,2026-01-22,testimonial,discover,Claim reward,Last-minute savings,Special fares today,orange,urgent,8,0.678,92,0.909,0.287,0.02,0.78,0.596,1,1,0,1,0,0,assets/creative_500452.png,stable,,48,22450.92,2712594,21352,1019,146101.84,0.0078714322895354,0.0477238666167103,0.3756551846682548,6.507610378550189,0.012868994402158593,0.0035319734434069382,-0.7255439443804171,0.0006363013974467399,0.00019236163988298001,-0.6976878557003623,0.0133258096609892,87154,496620.0,6391.0,316.0,374295.0,1322.0,72.0,0.7182098765432099,48,0.63630139744674,45325.299999999996,10.98784496635184,4125.04,0.19236163988298002,9815.239999999998,3.1635123636644913,3102.6400000000003
500453,20075,CloudRoute,CloudRoute Getaway,travel,interstitial,360,640,en,2026-01-16,destination,last-minute deal,Try for free,Last-minute savings,Flexible booking options,lime,excited,0,0.05,72,0.706,0.844,0.293,0.823,0.428,2,1,0,1,0,0,assets/creative_500453.png,fatigued,14.0,54,27413.27,3310587,21407,1121,163647.75,0.0064662248719033,0.052366048488812,0.3386106451816551,5.969654477557767,0.012008529264808337,0.0018572845655431501,-0.8453362169015963,0.0006192865537407019,0.00011344209704311855,-0.8168180846848851,0.0122399663794914,163058,710495.0,8532.0,440.0,379048.0,704.0,43.0,0.6314814814814814,54,0.6192865537407019,63982.64000000001,10.887141179873744,5876.9,0.11344209704311856,6460.380000000001,2.0353038284144467,3174.1600000000003
500454,20075,CloudRoute,CloudRoute Getaway,travel,interstitial,360,640,ja,2026-01-18,family,escape,Claim reward,Dream destinations await,Special fares today,orange,playful,5,0.431,102,0.802,0.784,0.238,0.521,0.407,0,2,1,1,0,1,assets/creative_500454.png,stable,,52,26097.36,3168164,17299,1109,157145.41,0.0054602602643044,0.064107751893173,0.3500450102961842,6.021506006737846,0.0119345424223473,0.0017542291177870617,-0.8530124527855976,0.000792793475720305,0.00012564726463488597,-0.8415132459046448,0.0122295460655362,103772,633204.0,7557.0,502.0,413857.0,726.0,52.0,0.5774691358024692,52,0.792793475720305,72303.90000000001,13.905532103122328,5199.65,0.12564726463488596,7646.01,2.2774282905906533,3357.3
500455,20075,CloudRoute,CloudRoute Getaway,travel,native,320,320,en,2026-01-16,destination,discover,Claim reward,Fly smarter,Flexible booking options,orange,adventurous,0,0.503,78,0.856,0.726,0.297,0.633,0.416,2,1,1,1,0,1,assets/creative_500455.png,stable,,54,28877.92,4388346,23049,1468,208953.13,0.0052523205781859,0.0636903987157794,0.3345223918077563,7.235740316477087,0.009932395432981408,0.0017863155326788885,-0.8201525961454104,0.0006386865983285654,0.00010685634676295835,-0.8326936136712435,0.010318384833244,217359,977005.0,9704.0,624.0,495993.0,886.0,53.0,0.5793209876543209,54,0.6386865983285653,89325.57999999999,14.142118462132771,6316.280000000001,0.10685634676295835,7998.65,2.407875684478923,3321.87
500456,20076,SnapMeal,SnapMeal Go,food_delivery,interstitial,360,640,it,2026-01-09,testimonial,fast,Watch now,2-for-1 tonight,Fresh favorites nearby,orange,urgent,0,0.382,65,0.76,0.72,0.387,0.505,0.586,0,2,0,0,0,1,assets/creative_500456.png,stable,,54,50004.47,11008073,47774,3920,71000.91,0.0043399058127612,0.0820529995394984,0.3561022896559643,1.419891261721202,0.007414170721460106,0.0018467960407728716,-0.7509099655033067,0.0006131596354418817,0.00014862913341836466,-0.7576012430902223,0.0091155079321988,997394,4781789.0,35453.0,2932.0,948670.0,1752.0,141.0,0.2743827160493827,54,0.6131596354418817,53122.83,2.4585673406540316,21607.229999999996,0.14862913341836465,2502.21,0.5882003098253178,4254.01
500457,20076,SnapMeal,SnapMeal Go,food_delivery,banner,320,480,it,2026-01-16,food-closeup,free delivery,Start now,Hungry? We got you,Fresh favorites nearby,lime,premium,0,0.51,18,0.751,0.684,0.281,0.923,0.143,1,2,0,0,0,1,assets/creative_500457.png,underperformer,,47,26320.29,7997241,32176,2270,42564.03,0.0040233875657867,0.0705494778717056,0.2838478920417679,1.6171565738827345,0.007958220568704462,0.0018584048056590997,-0.7664798569460065,0.0005511927789929583,0.00011936230687551755,-0.7834472594260121,0.0083373820379087,388037,1834204.0,14597.0,1011.0,1206411.0,2242.0,144.0,0.2117283950617283,47,0.5511927789929583,18972.329999999998,3.1182539265122577,6084.28,0.11936230687551755,2890.8900000000003,0.7535482761047554,3836.37
500458,20076,SnapMeal,SnapMeal Go,food_delivery,native,320,320,it,2026-01-22,destination,free delivery,Order now,"Fast food, fast",Late-night deals available,orange,playful,0,0.372,34,0.898,0.46,0.397,0.635,0.612,2,2,1,1,0,0,assets/creative_500458.png,fatigued,11.0,41,25185.2,6918314,37534,3556,65813.41,0.0054253102706815,0.0947407683700111,0.513998063690084,2.613177977542366,0.011728725460026514,0.0017895342924026747,-0.847422953286637,0.0011682055575082365,0.00015129928258923506,-0.870485736335689,0.0121837230331736,225527,1371334.0,16084.0,1602.0,1189695.0,2129.0,180.0,0.6151234567901235,41,1.1682055575082364,30208.24,6.061006855897738,4984.03,0.15129928258923506,3236.02,0.7393017799334267,4377.13
500459,20076,SnapMeal,SnapMeal Go,food_delivery,native,320,320,fr,2026-01-24,product-focus,free delivery,Try for free,Hungry? We got you,Fresh favorites nearby,purple,calm,0,0.628,59,0.822,0.42,0.276,0.679,0.248,1,2,1,1,0,1,assets/creative_500459.png,fatigued,12.0,39,22320.92,6120615,33832,3433,63656.39,0.0055275491106694,0.1014719791912981,0.5608913483367276,2.8518712490345384,0.011184405186667827,0.00185258013212928,-0.8343604240717589,0.0011870159255069185,0.00018055854425292047,-0.8478886926678659,0.0114419258098505,228698,1149100.0,12852.0,1364.0,1212903.0,2247.0,219.0,0.6506172839506172,39,1.1870159255069186,24904.38,5.961379924454594,4177.62,0.18055854425292048,3850.8600000000006,0.8545787423854067,4506.150000000001
500460,20076,SnapMeal,SnapMeal Go,food_delivery,native,320,320,fr,2026-01-18,food-closeup,free delivery,Order now,"Your cravings, delivered",Fresh favorites nearby,yellow,calm,0,0.245,49,0.785,0.523,0.439,0.059,0.212,2,3,0,1,0,0,assets/creative_500460.png,underperformer,,45,27676.85,7581952,28110,2439,44174.12,0.0037074885201066,0.0867662753468516,0.3216849697808691,1.596067471551134,0.008357398193479717,0.0018090695616424994,-0.7835367515390255,0.0007467091169432049,0.0001428442022673904,-0.8087016764276963,0.0091057468273586,313341,1706153.0,14259.0,1274.0,1148104.0,2077.0,164.0,0.2179012345679012,45,0.746709116943205,22381.43,3.6319045184950793,6162.45,0.14284420226739042,3081.46,0.7264561727769304,4241.7699999999995
500461,20076,SnapMeal,SnapMeal Go,food_delivery,native,320,320,it,2026-01-13,food-closeup,late-night,Learn more,Dinner in minutes,Fresh favorites nearby,orange,calm,0,0.783,67,0.953,0.742,0.183,0.537,0.361,0,2,1,1,0,1,assets/creative_500461.png,stable,,50,36200.55,9929178,44700,4681,86733.28,0.0045018832374643,0.1047203579418344,0.4714388240396133,2.395910559369954,0.009266810692146236,0.0018044062694899865,-0.8052829253305834,0.0010030345898555603,0.00016702529722507014,-0.8334800226090685,0.010473458406791,558796,2864308.0,26543.0,2873.0,1125578.0,2031.0,188.0,0.4969135802469135,50,1.0030345898555604,54089.65,5.202913996977692,10396.03,0.16702529722507015,3220.73,0.7800606468676281,4128.82
500462,20077,MoonScreen,MoonScreen Stream,entertainment,interstitial,360,640,ja,2026-01-11,drama,new season,Start now,Binge starts now,Cancel anytime,black,premium,12,0.13,54,0.944,0.578,0.581,0.901,0.678,0,1,0,0,0,0,assets/creative_500462.png,stable,,48,36231.77,4987088,27505,2615,58139.14,0.0055152425623931,0.0950736229776404,0.5243540920071994,1.604645315423453,0.010085241523415472,0.0018342115315817876,-0.8181291417440826,0.0009954646251137303,0.00015613536177927614,-0.8431532795437728,0.0102732746131685,282669,1156244.0,11661.0,1151.0,659684.0,1210.0,103.0,0.5015432098765432,48,0.9954646251137302,25656.170000000002,3.0939117054387895,8292.470000000001,0.15613536177927614,2303.1099999999997,0.48062864810606293,4791.87
500463,20077,MoonScreen,MoonScreen Stream,entertainment,interstitial,360,640,ja,2026-01-20,ugc,exclusive,Order now,Watch what’s trending,New hits every week,purple,premium,8,0.145,12,0.756,0.349,0.519,0.818,0.838,2,1,0,0,0,1,assets/creative_500463.png,stable,,39,26108.15,3631066,22785,2163,48990.75,0.0062750167581641,0.0949308755760368,0.5956928351068254,1.8764542872627896,0.010785569133981016,0.0025715907300349864,-0.7615711606786765,0.0010870472956044873,0.00023099952423276797,-0.7874981841481761,0.011105925262511,130050,718460.0,7749.0,781.0,653681.0,1681.0,151.0,0.6188271604938271,39,1.0870472956044874,17540.649999999998,3.4088903831652915,5145.56,0.23099952423276798,3380.2000000000003,0.713483620398514,4737.6
500464,20077,MoonScreen,MoonScreen Stream,entertainment,native,320,320,en,2026-01-12,drama,trending,Try for free,Stream the hype,New hits every week,lime,urgent,0,0.521,12,0.724,0.638,0.139,0.87,0.847,0,2,0,0,1,1,assets/creative_500464.png,stable,,47,32911.71,5638063,29509,3141,70013.33,0.0052338897241836,0.1064421024094344,0.5571062260212417,2.127307575328052,0.009271572462572356,0.0018737491128793028,-0.7979038485172515,0.0009884716061126695,0.00020402211449520798,-0.7935984066375369,0.0094530057604253,193982,1236252.0,11462.0,1222.0,798933.0,1497.0,163.0,0.5691358024691359,47,0.9884716061126695,26309.21,3.6894655653564064,7130.900000000001,0.204022114495208,3612.3,0.7786001879520981,4639.4800000000005
500465,20077,MoonScreen,MoonScreen Stream,entertainment,interstitial,360,640,en,2026-01-20,celebrity,trending,Shop now,Binge starts now,Cancel anytime,orange,adventurous,12,0.52,75,0.511,0.23,0.382,0.553,0.813,1,4,0,0,0,1,assets/creative_500465.png,stable,,39,25825.54,3563132,19757,1838,41133.63,0.0055448408871745,0.0930303183681733,0.5158383130347122,1.5927500451103829,0.009837477190604913,0.0021383347836317896,-0.7826338255021354,0.000985336972241526,0.0002195188588809592,-0.777214430123758,0.010042375899838,112620,692149.0,6809.0,682.0,633203.0,1354.0,139.0,0.4978395061728395,39,0.985336972241526,15250.62,3.0017123826919447,5080.639999999999,0.2195188588809592,3083.6600000000003,0.6694236764182319,4606.4400000000005
500466,20077,MoonScreen,MoonScreen Stream,entertainment,native,320,320,ja,2026-01-08,ugc,watch now,Order now,Binge starts now,New hits every week,purple,trustworthy,0,0.294,31,0.949,0.234,0.606,0.677,0.759,3,1,0,0,0,1,assets/creative_500466.png,stable,,51,39338.11,6784075,29140,2886,64625.56,0.0042953534564402,0.0990391214824982,0.4254080327826564,1.642823206300455,0.00789621928550279,0.001783821169257391,-0.7740917387473737,0.0007979596177917737,0.00016556424026041653,-0.7925155151101639,0.008206106870229,397188,1871022.0,14774.0,1493.0,748954.0,1336.0,124.0,0.3518518518518518,51,0.7979596177917737,33628.11,3.126425122883873,10756.09,0.16556424026041652,2828.35,0.6477562649151011,4366.380000000001
500467,20077,MoonScreen,MoonScreen Stream,entertainment,interstitial,360,640,ja,2026-01-06,trailer,new season,Watch now,Binge starts now,Cancel anytime,purple,calm,0,0.615,66,0.779,0.339,0.398,0.861,1.0,0,1,0,0,0,1,assets/creative_500467.png,stable,,53,45168.84,6189717,31995,3061,68668.9,0.0051690570021214,0.0956711986247851,0.4945298791527949,1.5202714968991895,0.008966013601847593,0.0017563424884724206,-0.8041111059534308,0.0008627561734440552,0.0001737783634127371,-0.7985776645109042,0.0095260857425064,546470,2195290.0,19683.0,1894.0,592709.0,1041.0,103.0,0.4481481481481482,53,0.8627561734440552,42666.100000000006,2.6390351889089776,16167.310000000001,0.1737783634127371,2256.74,0.5256373825506482,4293.34
500468,20078,NeonArena,NeonArena Rush,gaming,rewarded_video,360,640,fr,2026-01-24,fantasy,free rewards,Learn more,Join the arena,No ads in first week,blue,premium,20,0.319,42,0.741,0.734,0.533,0.581,1.0,0,1,0,0,0,0,assets/creative_500468.png,fatigued,12.0,41,21559.05,3479943,31078,6305,36946.61,0.0089306060472829,0.2028766329879657,1.8118112854147324,1.7137401694416037,0.016425866758806223,0.0033293614097721588,-0.7973098492359788,0.003475140093362397,0.0006670991309308563,-0.8080367659982882,0.0173626475715029,147441,703281.0,11552.0,2444.0,652077.0,2171.0,435.0,0.7274691358024691,41,3.475140093362397,14572.630000000001,3.3629560056123773,4333.28,0.6670991309308563,2290.46,0.580679182141997,3944.45
500469,20078,NeonArena,NeonArena Rush,gaming,banner,320,480,en,2026-01-18,testimonial,power-up,Book now,Join the arena,Free rewards for new players,blue,urgent,0,0.05,44,0.8,0.579,0.272,0.382,0.883,2,3,0,0,1,1,assets/creative_500469.png,stable,,47,26319.94,7140186,32007,5538,32099.75,0.0044826563341627,0.1730246508576249,0.775610047133226,1.2195981449805735,0.008962791688274975,0.0017822793725475743,-0.8011468486008514,0.0016073715606976164,0.00031837385689965285,-0.801928897658563,0.0101820169529664,392229,2094102.0,18769.0,3366.0,976839.0,1741.0,311.0,0.4179012345679012,47,1.6073715606976164,19771.61,2.569236386884837,7695.5199999999995,0.31837385689965286,1690.61,0.4816799721923061,3509.82
500470,20078,NeonArena,NeonArena Rush,gaming,playable,360,640,en,2026-01-28,competitive,competition,Start now,Beat your rivals,Free rewards for new players,lime,premium,20,0.533,41,0.608,0.733,0.499,0.949,0.822,0,2,0,0,0,0,assets/creative_500470.png,stable,,37,18783.22,2721918,29387,6224,35293.270000000004,0.0107964310460491,0.2117943308265559,2.2866228887130324,1.8789786841659737,0.018776723609074952,0.004815397747531974,-0.7435443026277145,0.004018155836982973,0.001022866836424144,-0.7454387341054043,0.0191815143354178,99583,539551.0,10131.0,2168.0,555302.0,2674.0,568.0,0.7700617283950617,37,4.018155836982973,12420.289999999999,3.326848540854728,3733.35,1.022866836424144,3149.9900000000002,0.8433324319910473,3735.17
500471,20078,NeonArena,NeonArena Rush,gaming,playable,360,640,en,2026-01-18,fantasy,power-up,Try for free,Unlock rare gear,Free rewards for new players,blue,adventurous,20,0.447,80,0.781,0.662,0.544,0.418,1.0,0,1,0,0,1,0,assets/creative_500471.png,fatigued,10.0,47,28934.76,4182541,32343,7284,41689.54,0.0077328590442986,0.2252110193859567,1.7415250681344188,1.4408116742630663,0.01584353733074158,0.0018221241448276194,-0.8849925930813373,0.003677153363295324,0.0003461555103630306,-0.9058631837827891,0.0168928061071891,242842,1211535.0,19195.0,4455.0,623997.0,1137.0,216.0,0.6654320987654321,47,3.6771533632953237,26226.929999999997,3.0670646638171473,8551.15,0.3461555103630306,1185.09,0.27804328699630476,4262.25
500472,20078,NeonArena,NeonArena Rush,gaming,rewarded_video,360,640,fr,2026-01-22,fantasy,power-up,Claim reward,Level up today,Play with friends tonight,lime,excited,20,0.466,35,0.867,0.381,0.698,0.747,1.0,2,1,0,0,0,0,assets/creative_500472.png,fatigued,11.0,43,21613.45,3488555,27593,5161,29834.3,0.0079095786077616,0.1870401913528793,1.479409096316383,1.3803580640758415,0.015640753697386933,0.0023704798950070706,-0.8484420929534169,0.003042157751021634,0.0004154274494111104,-0.8634431599506636,0.0161295446906776,157539,802391.0,12550.0,2441.0,589754.0,1398.0,245.0,0.6567901234567901,43,3.0421577510216338,14151.009999999998,2.8966571073569836,4885.29,0.41542744941111037,1461.74,0.39862773491721953,3666.9300000000003
500473,20078,NeonArena,NeonArena Rush,gaming,interstitial,360,640,fr,2026-01-26,competitive,exclusive,Claim reward,Level up today,Free rewards for new players,orange,urgent,12,0.489,43,0.655,0.678,0.44,0.471,1.0,0,2,0,0,1,0,assets/creative_500473.png,stable,,39,18550.85,3596593,28259,5253,28810.08,0.007857158149393,0.1858876818004883,1.460548913930489,1.5530328798949915,0.013775119158822543,0.0031784203635451852,-0.7692636755516192,0.0027289765514598454,0.0005228508621340578,-0.8084077117282804,0.0143020852447211,124308,668016.0,9202.0,1823.0,701921.0,2231.0,367.0,0.6731481481481482,39,2.728976551459845,10305.17,2.949592988642608,3493.76,0.5228508621340577,2121.6700000000005,0.5822093919877505,3644.17
500474,20079,ThreadMark,ThreadMark Store,ecommerce,native,320,320,fr,2026-01-22,ugc,late-night,Order now,Up to 40% off,Shop bestsellers now,pink,excited,0,0.599,57,0.99,0.556,0.302,0.322,0.658,1,2,1,1,0,1,assets/creative_500474.png,stable,,42,11913.54,2892442,15591,999,39123.14,0.0053902550163495,0.0640754281316143,0.3453828979111767,3.2839223270329385,0.010099228743416103,0.002025705089781861,-0.7994198229144518,0.0006897416603962879,0.0001266065681113663,-0.8164434956145392,0.0102244964699998,89714,510336.0,5154.0,352.0,505503.0,1024.0,64.0,0.5271604938271605,42,0.6897416603962879,13480.28,6.516588433779204,2068.61,0.1266065681113663,2471.3100000000004,1.1782506293386226,2097.44
500475,20079,ThreadMark,ThreadMark Store,ecommerce,interstitial,360,640,de,2026-01-07,product-focus,limited offer,Shop now,Limited stock,Only this weekend,blue,excited,8,0.05,39,0.948,0.784,0.333,0.642,0.298,0,1,1,1,0,0,assets/creative_500475.png,stable,,57,17026.03,3325727,19378,1144,45135.26,0.0058266959374596,0.0590360202291258,0.3439849392328354,2.6509562123407515,0.01158560945352089,0.0017845288870613593,-0.8459702189841176,0.0007164033846680664,0.0001128768271936402,-0.8424395674150258,0.0119735968875801,113965,665826.0,7714.0,477.0,372087.0,664.0,42.0,0.533641975308642,57,0.7164033846680664,18927.579999999998,5.648894101776659,3350.6699999999996,0.1128768271936402,1627.6900000000003,0.8501506850030556,1914.5900000000001
500476,20079,ThreadMark,ThreadMark Store,ecommerce,interstitial,360,640,fr,2026-01-07,discount,exclusive,Watch now,Flash sale live,Shop bestsellers now,beige,premium,12,0.299,37,0.884,0.705,0.424,0.463,0.274,2,1,1,1,0,1,assets/creative_500476.png,stable,,57,17448.84,3397258,16004,957,37966.59,0.0047108579919452,0.0597975506123469,0.2816977692009261,2.1758804596752563,0.0107766591329361,0.0018259916873902232,-0.8305605044322552,0.0006618920426193901,9.937369727293732e-05,-0.8498641910247582,0.0111634593901479,125565,681380.0,7343.0,451.0,402521.0,735.0,40.0,0.3422839506172839,57,0.66189204261939,17915.77,5.063855826929002,3537.97,0.09937369727293732,1470.7600000000002,0.7107421242624425,2069.33
500477,20079,ThreadMark,ThreadMark Store,ecommerce,banner,320,480,fr,2026-01-18,testimonial,limited offer,Learn more,Up to 40% off,Only this weekend,lime,calm,0,0.859,75,0.796,0.708,0.337,0.99,0.295,1,3,1,1,0,1,assets/creative_500477.png,stable,,46,13086.3,3556252,17729,988,38038.44,0.0049853047534314,0.0557279034350499,0.2778205818935216,2.906737580523143,0.009605418071482257,0.001947155761762283,-0.7972856832183872,0.0005813030029621891,8.023993523745672e-05,-0.8619653866768758,0.009798013670826,120636,610697.0,5866.0,355.0,560818.0,1092.0,45.0,0.4148148148148148,46,0.5813030029621891,13717.669999999998,6.11225376399663,2244.29,0.08023993523745672,1843.8000000000002,0.8934394851989864,2063.71
